policy_id,vehicle_id,period_month,state_code,region,sales_channel,business_type,vehicle_make,vehicle_model,coverage_type,loss_category,catastrophe_flag,exposure_units,earned_premium,on_level_premium,claim_count,incurred_loss
POL1022071,VEH2022071,2024-11,CA,West,Independent Agent,Renewal,Nova,Nova X,Comprehensive,Other,No,0.758,101.39,104.96,0,0.0
POL1022175,VEH2022175,2024-11,CA,West,Direct,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.745,109.9,120.84,0,0.0
POL1022193,VEH2022193,2024-11,CA,West,Direct,New Business,Apex,Apex LX,Comprehensive,Other,No,1.0,112.52,115.47,0,0.0
POL1022323,VEH2022323,2024-11,CA,West,Direct,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.941,155.16,167.3,0,0.0
POL1022683,VEH2022683,2024-11,CA,West,Independent Agent,New Business,Orion,Orion GT,Comprehensive,Other,No,0.817,107.9,111.99,0,0.0
POL1022693,VEH2022693,2024-11,CA,West,Partner,New Business,Titan,Titan Crew,Comprehensive,Other,No,0.825,169.59,178.77,0,0.0
POL1022877,VEH2022877,2024-11,CA,West,Direct,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.945,116.94,121.99,0,0.0
POL1023287,VEH2023287,2024-11,CA,West,Direct,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.713,85.44,89.69,0,0.0
POL1023353,VEH2023353,2024-11,CA,West,Direct,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.876,97.07,104.58,0,0.0
POL1023435,VEH2023435,2024-11,CA,West,Independent Agent,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.791,135.18,143.3,0,0.0
POL1023436,VEH2023436,2024-11,CA,West,Partner,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.758,129.48,138.5,0,0.0
POL1023517,VEH2023517,2024-11,CA,West,Independent Agent,New Business,Nova,Nova X,Comprehensive,Other,No,0.752,94.9,103.1,0,0.0
POL1023563,VEH2023563,2024-11,CA,West,Independent Agent,Renewal,Metro,Metro One,Comprehensive,Other,No,0.922,111.37,116.73,0,0.0
POL1023775,VEH2023775,2024-11,CA,West,Independent Agent,Renewal,Titan,Titan Work,Comprehensive,Other,No,0.884,115.63,122.35,0,0.0
POL1023867,VEH2023867,2024-11,CA,West,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.971,113.04,117.88,0,0.0
POL1024151,VEH2024151,2024-11,CA,West,Independent Agent,New Business,Apex,Apex LX,Comprehensive,Other,No,0.951,123.02,132.11,0,0.0
POL1024173,VEH2024173,2024-11,CA,West,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.796,118.84,128.88,0,0.0
POL1024198,VEH2024198,2024-11,CA,West,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.84,93.36,98.81,0,0.0
POL1024402,VEH2024402,2024-11,CA,West,Direct,Renewal,Apex,Apex City,Comprehensive,Other,No,0.852,82.41,90.0,0,0.0
POL1024556,VEH2024556,2024-11,CA,West,Direct,Renewal,Metro,Metro One,Comprehensive,Other,No,0.875,71.82,77.44,0,0.0
POL1024635,VEH2024635,2024-11,CA,West,Direct,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.813,95.74,102.48,0,0.0
POL1024665,VEH2024665,2024-11,CA,West,Independent Agent,Renewal,Nova,Nova X,Comprehensive,Other,No,0.983,109.15,116.81,0,0.0
POL1025069,VEH2025069,2024-11,CA,West,Direct,New Business,Cascade,Cascade Rain,Comprehensive,Other,No,0.904,58.12,62.73,0,0.0
POL1025091,VEH2025091,2024-11,CA,West,Partner,Renewal,Metro,Metro Wagon,Comprehensive,Theft,No,0.764,62.04,65.06,1,503.41
POL1025126,VEH2025126,2024-11,CA,West,Partner,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.899,96.27,102.71,0,0.0
POL1025155,VEH2025155,2024-11,CA,West,Direct,Renewal,Metro,Metro One,Comprehensive,Other,No,0.846,36.8,39.55,0,0.0
POL1025163,VEH2025163,2024-11,CA,West,Direct,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.777,82.16,84.6,0,0.0
POL1025248,VEH2025248,2024-11,CA,West,Direct,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.956,102.76,107.95,0,0.0
POL1025520,VEH2025520,2024-11,CA,West,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.841,74.52,79.2,0,0.0
POL1025704,VEH2025704,2024-11,CA,West,Direct,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.829,159.38,171.85,0,0.0
POL1026754,VEH2026754,2024-11,CA,West,Independent Agent,Renewal,Titan,Titan Max,Comprehensive,Glass,No,0.977,127.69,136.02,1,110.86
POL1026851,VEH2026851,2024-11,CA,West,Independent Agent,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.866,147.57,155.82,0,0.0
POL1027035,VEH2027035,2024-11,CA,West,Direct,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.886,137.66,142.66,0,0.0
POL1027531,VEH2027531,2024-11,CA,West,Direct,New Business,Orion,Orion Base,Comprehensive,Other,No,0.856,111.78,119.93,0,0.0
POL1027883,VEH2027883,2024-11,CA,West,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.806,113.6,119.85,0,0.0
POL1027964,VEH2027964,2024-11,CA,West,Independent Agent,New Business,Apex,Apex LX,Comprehensive,Other,No,0.988,133.96,142.61,0,0.0
POL1028249,VEH2028249,2024-11,CA,West,Direct,New Business,Metro,Metro Wagon,Comprehensive,Other,No,0.778,60.0,65.06,0,0.0
POL1028446,VEH2028446,2024-11,CA,West,Direct,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.89,134.19,141.57,0,0.0
POL1028461,VEH2028461,2024-11,CA,West,Independent Agent,New Business,Apex,Apex Cross,Comprehensive,Other,No,0.888,128.44,134.17,0,0.0
POL1028670,VEH2028670,2024-11,CA,West,Partner,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.79,81.27,84.24,0,0.0
POL1028766,VEH2028766,2024-11,CA,West,Direct,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.756,63.28,66.15,0,0.0
POL1028923,VEH2028923,2024-11,CA,West,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.804,76.85,81.22,0,0.0
POL1028938,VEH2028938,2024-11,CA,West,Direct,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.939,136.79,145.55,0,0.0
POL1028946,VEH2028946,2024-11,CA,West,Partner,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.9,143.85,154.01,0,0.0
POL1028958,VEH2028958,2024-11,CA,West,Independent Agent,New Business,Nova,Nova X,Comprehensive,Other,No,0.851,117.51,125.45,0,0.0
POL1029217,VEH2029217,2024-11,CA,West,Partner,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.724,80.44,84.07,0,0.0
POL1029339,VEH2029339,2024-11,CA,West,Direct,New Business,Falcon,Falcon Prime,Comprehensive,Other,No,0.89,169.18,177.45,0,0.0
POL1029692,VEH2029692,2024-11,CA,West,Partner,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.882,139.92,144.64,0,0.0
POL1029716,VEH2029716,2024-11,CA,West,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.732,84.59,90.27,0,0.0
POL1029747,VEH2029747,2024-11,CA,West,Independent Agent,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.775,109.77,117.47,0,0.0
POL1029771,VEH2029771,2024-11,CA,West,Direct,New Business,Apex,Apex Cross,Comprehensive,Other,No,0.85,111.31,116.58,0,0.0
POL1029850,VEH2029850,2024-11,CA,West,Independent Agent,New Business,Orion,Orion GT,Comprehensive,Other,No,0.706,125.99,130.97,0,0.0
POL1029951,VEH2029951,2024-11,CA,West,Direct,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.842,140.87,152.04,0,0.0
POL1029952,VEH2029952,2024-11,CA,West,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.764,93.61,98.6,0,0.0
POL1029975,VEH2029975,2024-11,CA,West,Direct,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.911,129.64,137.89,0,0.0
POL1030156,VEH2030156,2024-11,CA,West,Partner,Renewal,Titan,Titan Max,Comprehensive,Other,No,0.786,133.9,142.24,0,0.0
POL1030572,VEH2030572,2024-11,CA,West,Independent Agent,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.754,97.97,101.57,0,0.0
POL1030961,VEH2030961,2024-11,CA,West,Independent Agent,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.763,111.11,120.03,0,0.0
POL1031344,VEH2031344,2024-11,CA,West,Independent Agent,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.759,84.39,91.86,0,0.0
POL1032055,VEH2032055,2024-11,CA,West,Direct,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.769,113.54,123.02,0,0.0
POL1032193,VEH2032193,2024-11,CA,West,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.818,125.36,132.25,0,0.0
POL1032301,VEH2032301,2024-11,CA,West,Direct,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.791,125.8,137.97,0,0.0
POL1032444,VEH2032444,2024-11,CA,West,Direct,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.762,116.0,122.67,0,0.0
POL1032565,VEH2032565,2024-11,CA,West,Direct,New Business,Falcon,Falcon Trail,Comprehensive,Other,No,0.721,59.82,63.15,0,0.0
POL1032692,VEH2032692,2024-11,CA,West,Direct,New Business,Falcon,Falcon Prime,Comprehensive,Other,No,0.837,85.37,90.08,0,0.0
POL1032873,VEH2032873,2024-11,CA,West,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.848,81.56,85.51,0,0.0
POL1032961,VEH2032961,2024-11,CA,West,Partner,New Business,Summit,Summit Max,Comprehensive,Other,No,0.865,133.98,145.34,0,0.0
POL1033007,VEH2033007,2024-11,CA,West,Independent Agent,New Business,Apex,Apex City,Comprehensive,Other,No,0.733,100.92,109.15,0,0.0
POL1033362,VEH2033362,2024-11,CA,West,Partner,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.786,118.15,125.26,0,0.0
POL1033462,VEH2033462,2024-11,CA,West,Direct,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.751,107.88,116.07,0,0.0
POL1033561,VEH2033561,2024-11,CA,West,Partner,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.711,140.89,151.08,0,0.0
POL1033623,VEH2033623,2024-11,CA,West,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.827,119.74,125.52,0,0.0
POL1034535,VEH2034535,2024-11,CA,West,Independent Agent,New Business,Nova,Nova X,Comprehensive,Other,No,0.954,126.0,128.22,0,0.0
POL1034598,VEH2034598,2024-11,CA,West,Partner,Renewal,Titan,Titan Crew,Comprehensive,Other,No,0.933,120.48,127.86,0,0.0
POL1034992,VEH2034992,2024-11,CA,West,Direct,Renewal,Metro,Metro One,Comprehensive,Other,No,0.832,79.14,83.59,0,0.0
POL1035428,VEH2035428,2024-11,CA,West,Direct,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.83,125.85,130.2,0,0.0
POL1035913,VEH2035913,2024-11,CA,West,Independent Agent,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.861,158.12,159.77,0,0.0
POL1036001,VEH2036001,2024-11,CA,West,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.88,123.31,133.79,0,0.0
POL1036023,VEH2036023,2024-11,CA,West,Direct,New Business,Nova,Nova Spark,Comprehensive,Other,No,0.99,101.25,106.3,0,0.0
POL1036182,VEH2036182,2024-11,CA,West,Direct,Renewal,Nova,Nova X,Comprehensive,Other,No,0.831,122.26,131.32,0,0.0
POL1036242,VEH2036242,2024-11,CA,West,Direct,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.728,101.52,106.6,0,0.0
POL1036805,VEH2036805,2024-11,CA,West,Direct,New Business,Falcon,Falcon EV,Comprehensive,Other,No,0.903,118.84,125.08,0,0.0
POL1036842,VEH2036842,2024-11,CA,West,Direct,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.851,83.31,86.88,0,0.0
POL1036880,VEH2036880,2024-11,CA,West,Direct,New Business,Cascade,Cascade Snow,Comprehensive,Other,No,0.79,135.76,143.25,0,0.0
POL1036947,VEH2036947,2024-11,CA,West,Direct,New Business,Nova,Nova X,Comprehensive,Other,No,0.986,149.37,158.3,0,0.0
POL1037035,VEH2037035,2024-11,CA,West,Direct,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.923,126.33,135.81,0,0.0
POL1037665,VEH2037665,2024-11,CA,West,Partner,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.802,85.3,90.92,0,0.0
POL1037895,VEH2037895,2024-11,CA,West,Direct,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.787,98.25,102.9,0,0.0
POL1038283,VEH2038283,2024-11,CA,West,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.873,133.96,143.32,0,0.0
POL1038327,VEH2038327,2024-11,CA,West,Independent Agent,New Business,Orion,Orion Touring,Comprehensive,Other,No,0.718,123.79,130.38,0,0.0
POL1038484,VEH2038484,2024-11,CA,West,Independent Agent,Renewal,Titan,Titan Max,Comprehensive,Other,No,0.778,108.65,115.16,0,0.0
POL1038502,VEH2038502,2024-11,CA,West,Direct,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.99,152.86,162.36,0,0.0
POL1038595,VEH2038595,2024-11,CA,West,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.858,87.96,93.33,0,0.0
POL1038607,VEH2038607,2024-11,CA,West,Independent Agent,New Business,Nova,Nova Glide,Comprehensive,Other,No,0.869,95.04,101.29,0,0.0
POL1038793,VEH2038793,2024-11,CA,West,Partner,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.85,93.08,98.81,0,0.0
POL1038883,VEH2038883,2024-11,CA,West,Independent Agent,New Business,Orion,Orion Base,Comprehensive,Other,No,0.845,130.57,143.21,0,0.0
POL1039035,VEH2039035,2024-11,CA,West,Partner,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.839,134.66,143.24,0,0.0
POL1039063,VEH2039063,2024-11,CA,West,Direct,Renewal,Apex,Apex LX,Comprehensive,Theft,No,0.725,131.33,137.19,1,674.88
POL1039070,VEH2039070,2024-11,CA,West,Partner,Renewal,Titan,Titan Work,Comprehensive,Other,No,0.863,132.02,137.41,0,0.0
POL1039120,VEH2039120,2024-11,CA,West,Direct,Renewal,Titan,Titan Crew,Comprehensive,Other,No,0.728,83.32,91.34,0,0.0
POL1039132,VEH2039132,2024-11,CA,West,Direct,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.801,123.1,128.46,0,0.0
POL1039958,VEH2039958,2024-11,CA,West,Partner,New Business,Summit,Summit Max,Comprehensive,Other,No,0.99,162.83,174.33,0,0.0
POL1040102,VEH2040102,2024-11,CA,West,Direct,New Business,Orion,Orion Touring,Comprehensive,Other,No,0.836,146.22,157.77,0,0.0
POL1040547,VEH2040547,2024-11,CA,West,Direct,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.973,127.55,136.35,0,0.0
POL1040555,VEH2040555,2024-11,CA,West,Direct,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.853,102.17,109.69,0,0.0
POL1041055,VEH2041055,2024-11,CA,West,Independent Agent,New Business,Summit,Summit Peak,Comprehensive,Other,No,0.714,105.37,112.32,0,0.0
POL1041289,VEH2041289,2024-11,CA,West,Partner,Renewal,Summit,Summit Max,Comprehensive,Theft,No,0.897,138.89,148.27,1,1636.66
POL1041802,VEH2041802,2024-11,CA,West,Independent Agent,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.965,181.54,192.72,0,0.0
POL1042115,VEH2042115,2024-11,CA,West,Direct,New Business,Titan,Titan Sport,Comprehensive,Other,No,0.935,200.7,217.22,0,0.0
POL1042351,VEH2042351,2024-11,CA,West,Partner,Renewal,Apex,Apex City,Comprehensive,Other,No,0.796,85.99,92.25,0,0.0
POL1042517,VEH2042517,2024-11,CA,West,Direct,New Business,Nova,Nova Glide,Comprehensive,Other,No,0.701,84.67,89.98,0,0.0
POL1043029,VEH2043029,2024-11,CA,West,Independent Agent,Renewal,Summit,Summit Ridge,Comprehensive,Other,No,0.902,161.78,168.06,0,0.0
POL1043202,VEH2043202,2024-11,CA,West,Independent Agent,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.911,60.18,63.46,0,0.0
POL1043458,VEH2043458,2024-11,CA,West,Direct,Renewal,Titan,Titan Work,Comprehensive,Other,No,0.873,159.06,169.09,0,0.0
POL1043633,VEH2043633,2024-11,CA,West,Partner,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.851,137.13,145.87,0,0.0
POL1043996,VEH2043996,2024-11,CA,West,Partner,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.719,82.1,86.66,0,0.0
POL1044353,VEH2044353,2024-11,CA,West,Direct,Renewal,Falcon,Falcon EV,Comprehensive,Other,No,0.919,112.55,116.47,0,0.0
POL1044389,VEH2044389,2024-11,CA,West,Partner,New Business,Falcon,Falcon Trail,Comprehensive,Other,No,0.784,74.19,78.63,0,0.0
POL1044787,VEH2044787,2024-11,CA,West,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.98,116.07,123.9,0,0.0
POL1045022,VEH2045022,2024-11,CA,West,Direct,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.909,155.44,164.14,0,0.0
POL1045263,VEH2045263,2024-11,CA,West,Independent Agent,New Business,Falcon,Falcon S,Comprehensive,Other,No,0.941,95.19,103.25,0,0.0
POL1045326,VEH2045326,2024-11,CA,West,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.828,97.88,104.69,0,0.0
POL1045586,VEH2045586,2024-11,CA,West,Independent Agent,New Business,Nova,Nova Glide,Comprehensive,Other,No,0.841,108.93,114.53,0,0.0
POL1045615,VEH2045615,2024-11,CA,West,Direct,New Business,Summit,Summit Max,Comprehensive,Other,No,0.758,133.5,142.22,0,0.0
POL1045693,VEH2045693,2024-11,CA,West,Direct,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.865,65.36,69.03,0,0.0
POL1045776,VEH2045776,2024-11,CA,West,Direct,New Business,Apex,Apex Cross,Comprehensive,Other,No,0.915,111.41,122.19,0,0.0
POL1046586,VEH2046586,2024-11,CA,West,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.721,83.91,88.26,0,0.0
POL1046785,VEH2046785,2024-11,CA,West,Partner,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.864,165.7,176.58,0,0.0
POL1046830,VEH2046830,2024-11,CA,West,Independent Agent,New Business,Titan,Titan Work,Comprehensive,Other,No,0.891,148.09,158.52,0,0.0
POL1046943,VEH2046943,2024-11,CA,West,Independent Agent,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.963,130.13,140.24,0,0.0
POL1047461,VEH2047461,2024-11,CA,West,Independent Agent,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.775,120.82,128.9,0,0.0
POL1047639,VEH2047639,2024-11,CA,West,Direct,New Business,Nova,Nova X,Comprehensive,Other,No,0.809,69.12,73.98,1,246.9
POL1048029,VEH2048029,2024-11,CA,West,Independent Agent,Renewal,Titan,Titan Work,Comprehensive,Other,No,0.923,252.28,270.58,0,0.0
POL1048030,VEH2048030,2024-11,CA,West,Independent Agent,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.754,136.03,143.95,0,0.0
POL1048267,VEH2048267,2024-11,CA,West,Independent Agent,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.852,151.2,161.05,0,0.0
POL1048353,VEH2048353,2024-11,CA,West,Direct,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.894,141.73,151.67,0,0.0
POL1048368,VEH2048368,2024-11,CA,West,Direct,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.878,84.68,88.04,0,0.0
POL1048560,VEH2048560,2024-11,CA,West,Partner,New Business,Cascade,Cascade Trail,Comprehensive,Other,No,0.722,115.66,122.22,0,0.0
POL1048643,VEH2048643,2024-11,CA,West,Independent Agent,Renewal,Titan,Titan Crew,Comprehensive,Other,No,0.968,226.03,237.43,0,0.0
POL1048786,VEH2048786,2024-11,CA,West,Partner,New Business,Nova,Nova X,Comprehensive,Other,No,0.783,113.83,116.9,0,0.0
POL1049011,VEH2049011,2024-11,CA,West,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.707,102.07,108.32,0,0.0
POL1049039,VEH2049039,2024-11,CA,West,Independent Agent,Renewal,Titan,Titan Work,Comprehensive,Other,No,0.757,179.74,190.93,0,0.0
POL1049255,VEH2049255,2024-11,CA,West,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.808,115.99,123.05,0,0.0
POL1049785,VEH2049785,2024-11,CA,West,Independent Agent,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.764,112.89,120.29,0,0.0
POL1049820,VEH2049820,2024-11,CA,West,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.867,74.38,78.03,0,0.0
POL1049881,VEH2049881,2024-11,CA,West,Partner,Renewal,Apex,Apex City,Comprehensive,Other,No,0.722,99.03,105.81,0,0.0
POL1049937,VEH2049937,2024-11,CA,West,Direct,Renewal,Titan,Titan Crew,Comprehensive,Other,No,0.922,122.44,129.79,0,0.0
POL1050062,VEH2050062,2024-11,CA,West,Partner,Renewal,Nova,Nova X,Comprehensive,Other,No,0.813,87.2,94.26,0,0.0
POL1050082,VEH2050082,2024-11,CA,West,Direct,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.907,112.16,119.21,0,0.0
POL1050148,VEH2050148,2024-11,CA,West,Independent Agent,New Business,Falcon,Falcon Trail,Comprehensive,Other,No,0.805,152.62,158.75,0,0.0
POL1050150,VEH2050150,2024-11,CA,West,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.862,95.92,103.07,0,0.0
POL1050156,VEH2050156,2024-11,CA,West,Direct,Renewal,Metro,Metro One,Comprehensive,Other,No,0.826,95.52,100.55,0,0.0
POL1050181,VEH2050181,2024-11,CA,West,Partner,New Business,Cascade,Cascade Snow,Comprehensive,Other,No,0.818,99.22,105.15,0,0.0
POL1050229,VEH2050229,2024-11,CA,West,Independent Agent,Renewal,Titan,Titan Crew,Comprehensive,Other,No,0.909,162.65,171.73,0,0.0
POL1050798,VEH2050798,2024-11,CA,West,Independent Agent,New Business,Nova,Nova X,Comprehensive,Other,No,0.933,144.54,150.48,0,0.0
POL1050853,VEH2050853,2024-11,CA,West,Direct,New Business,Orion,Orion Base,Comprehensive,Other,No,0.869,106.48,112.7,0,0.0
POL1051158,VEH2051158,2024-11,CA,West,Direct,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.79,58.7,63.9,0,0.0
POL1051485,VEH2051485,2024-11,CA,West,Direct,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.949,176.38,188.5,0,0.0
POL1051598,VEH2051598,2024-11,CA,West,Independent Agent,New Business,Metro,Metro One,Comprehensive,Other,No,0.724,115.91,121.52,0,0.0
POL1051822,VEH2051822,2024-11,CA,West,Partner,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.839,97.33,101.25,0,0.0
POL1052120,VEH2052120,2024-11,CA,West,Independent Agent,Renewal,Summit,Summit Ridge,Comprehensive,Other,No,0.797,172.5,183.17,0,0.0
POL1052298,VEH2052298,2024-11,CA,West,Direct,Renewal,Falcon,Falcon EV,Comprehensive,Other,No,0.831,145.23,155.54,0,0.0
POL1052794,VEH2052794,2024-11,CA,West,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.975,124.11,130.1,0,0.0
POL1052916,VEH2052916,2024-11,CA,West,Independent Agent,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.951,154.01,159.96,0,0.0
POL1052989,VEH2052989,2024-11,CA,West,Direct,Renewal,Apex,Apex City,Comprehensive,Other,No,0.783,105.56,109.45,0,0.0
POL1053060,VEH2053060,2024-11,CA,West,Independent Agent,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.872,134.34,140.81,0,0.0
POL1053226,VEH2053226,2024-11,CA,West,Independent Agent,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.779,89.62,95.99,0,0.0
POL1053352,VEH2053352,2024-11,CA,West,Independent Agent,New Business,Falcon,Falcon Prime,Comprehensive,Other,No,0.918,140.08,144.55,0,0.0
POL1053480,VEH2053480,2024-11,CA,West,Independent Agent,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.749,111.8,117.82,0,0.0
POL1053621,VEH2053621,2024-11,CA,West,Direct,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.872,123.55,127.54,0,0.0
POL1053865,VEH2053865,2024-11,CA,West,Direct,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.714,81.37,87.59,0,0.0
POL1053904,VEH2053904,2024-11,CA,West,Independent Agent,Renewal,Titan,Titan Max,Comprehensive,Other,No,0.748,143.14,157.53,0,0.0
POL1054117,VEH2054117,2024-11,CA,West,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.976,157.41,166.86,0,0.0
POL1054122,VEH2054122,2024-11,CA,West,Direct,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.887,99.1,105.74,0,0.0
POL1054229,VEH2054229,2024-11,CA,West,Direct,Renewal,Titan,Titan Max,Comprehensive,Other,No,0.759,122.84,129.06,0,0.0
